customer_id,churn_date,churn_flag
5409,,0
5410,2021-08-30,0
5411,,0
5412,2024-07-10,1
5413,,0
5414,,0
5415,,0
5416,,0
5417,,0
5418,,0
5419,,0
5420,,0
5421,,0
5422,2021-02-04,1
5423,12-11-2022,1
5424,,0
5425,,0
5426,,0
5427,,0
5428,,0
5429,,0
5430,,0
5431,,0
5432,2024-12-16,1
5433,,0
5434,,0
5435,,0
5436,,0
5437,,0
5438,,0
5439,2020-09-26,1
5440,,0
5441,2022-01-22,1
5442,,0
5443,,0
5444,2024-11-25,1
5445,,0
5446,,0
5447,,0
5448,,0
5449,,0
5450,,0
5451,,0
5452,,0
5453,,0
5454,,0
5455,,0
5456,2023-10-06,1
5457,,0
5458,,0
5459,,0
5460,,0
5461,2022-03-28,1
5462,01-06-2024,1
5463,2021-05-14,1
5464,,0
5465,2020-08-29,1
5466,,0
5467,20-05-2023,1
5468,,0
5469,2023-05-04,1
5470,,0
5471,2022-04-25,1
5472,,0
5473,,0
5474,,0
5475,,0
5476,,0
5477,,0
5478,2023-12-03,1
5479,2022-06-25,1
5480,,0
5481,2024-11-15,1
5482,2021-04-30,1
5483,,0
5484,,0
5485,2023-10-21,1
5486,,0
5487,,0
5488,,0
5489,,0
5490,,0
5491,,0
5492,2023-08-07,1
5493,,0
5494,,0
5495,,0
5496,,0
5497,,0
5498,,0
5499,,0
5500,,0
5501,,0
5502,2022-07-18,1
5503,,0
5504,,0
5505,,0
5506,,0
5507,,0
5508,2024-06-08,1
5509,,0
5510,2021-06-09,0
5511,,0
5512,,0
5513,,0
5514,2020-01-08,1
5515,,0
5516,,0
5517,,0
5518,,0
5519,2024-06-21,1
5520,,0
5521,,0
5522,,0
5523,,0
5524,,0
5525,,0
5526,,0
5527,,0
5528,2022-01-06,1
5529,2024-12-23,1
5530,,0
5531,2020-03-10,1
5532,2023-08-01,1
5533,,0
5534,,0
5535,2020-03-14,1
5536,,0
5537,2020-09-07,1
5538,2021-01-31,1
5539,,0
5540,,0
5541,,0
5542,,0
5543,,0
5544,,0
5545,2021-07-29,1
5546,2022-05-11,1
5547,,0
5548,,0
5549,2021-08-18,1
5550,,0
5551,,0
5552,,0
5553,,0
5554,,0
5555,,0
5556,,0
5557,2024-12-16,1
5558,,0
5559,,0
5560,,0
5561,2022-03-29,1
5562,2023-12-01,1
5563,,0
5564,11-03-2023,1
5565,,0
5566,,0
5567,,0
5568,2022-07-14,1
5569,,0
5570,,0
5571,2024-10-19,1
5572,,0
5573,,0
5574,,0
5575,,0
5576,,0
5577,,0
5578,2022-11-12,1
5579,,0
5580,,0
5581,,0
5582,,0
5583,,0
5584,,0
5585,,0
5586,,0
5587,,0
5588,25-09-2023,1
5589,2020-08-01,1
5590,2020-02-18,1
5591,2022-08-16,1
5592,,0
5593,2023-11-21,1
5594,,0
5595,,0
5596,,0
5597,,0
5598,,0
5599,,0
5600,,0
5601,,0
5602,,0
5603,,0
5604,,0
5605,,0
5606,,0
5607,,0
5608,,0
5609,,0
5610,2024-09-22,1
5611,,0
5612,,0
5613,,0
5614,2021-05-24,1
5615,,0
5616,,0
5617,,0
5618,,0
5619,,0
5620,2020-11-28,1
5621,,0
5622,,0
5623,,0
5624,,0
5625,,0
5626,,0
5627,2021-12-27,1
5628,,0
5629,24-10-2024,1
5630,2023-06-02,1
5631,,0
5632,2022-01-19,1
5633,,0
5634,,0
5635,,0
5636,2020-03-20,1
5637,,0
5638,,0
5639,14-08-2023,1
5640,,0
5641,,0
5642,,0
5643,21-03-2022,1
5644,,0
5645,2022-05-08,1
5646,,0
5647,,0
5648,,0
5649,,0
5650,,0
5651,2020-08-14,1
5652,,0
5653,,0
5654,,0
5655,,0
5656,,0
5657,2023-04-15,1
5658,,0
5659,,0
5660,,0
5661,2024-10-22,1
5662,,0
5663,22-07-2021,0
5664,,0
5665,,0
5666,2021-07-25,1
5667,,0
5668,,0
5669,,0
5670,,0
5671,,0
5672,,0
5673,,0
5674,,0
5675,20-02-2021,1
5676,,0
5677,,0
5678,,0
5679,,0
5680,2023-11-26,1
5681,,0
5682,,0
5683,2021-09-07,1
5684,,0
5685,,0
5686,,0
5687,,0
5688,,0
5689,2022-08-09,1
5690,2020-08-07,1
5691,,0
5692,,0
5693,,0
5694,,0
5695,,0
5696,,0
5697,,0
5698,,1
5699,,0
5700,,0
5701,2023-11-01,1
5702,,0
5703,2023-09-01,1
5704,,0
5705,,0
5706,,0
5707,,0
5708,,0
5709,,0
5710,2023-03-15,1
5711,,0
5712,,0
5713,,0
5714,,0
5715,,0
5716,,0
5717,,0
5718,,0
5719,,0
5720,,0
5721,,0
5722,,0
5723,2021-08-03,1
5724,,0
5725,,0
5726,,0
5727,27-06-2021,1
5728,03-11-2020,1
5729,2021-06-07,1
5730,,0
5731,,0
5732,,0
5733,,0
5734,,0
5735,,0
5736,,0
5737,,0
5738,2024-07-09,1
5739,,0
5740,,1
5741,2024-10-21,1
5742,,0
5743,,0
5744,,0
5745,,0
5746,,0
5747,,0
5748,,0
5749,2023-07-14,1
5750,2024-07-20,1
5751,,0
5752,,0
5753,2024-10-16,1
5754,,0
5755,,0
5756,,0
5757,,0
5758,2023-12-30,1
5759,2024-09-22,1
5760,2022-12-27,1
5761,,0
5762,,0
5763,,0
5764,,0
5765,,0
5766,2023-08-18,1
5767,,0
5768,,0
5769,,0
5770,,0
5771,2020-07-30,1
5772,2024-05-05,1
5773,,0
5774,,0
5775,,0
5776,,0
5777,,0
5778,,0
5779,,0
5780,,0
5781,2023-09-18,1
5782,,0
5783,,0
5784,,0
5785,,0
5786,2024-03-04,1
5787,,0
5788,,0
5789,,0
5790,22-11-2020,1
5791,,0
5792,,0
5793,,0
5794,2021-10-06,1
5795,,0
5796,,0
5797,2023-08-04,1
5798,,0
5799,,0
5800,2021-12-13,1
5801,,0
5802,2022-09-01,1
5803,2024-03-23,1
5804,,0
5805,2021-11-28,1
5806,,0
5807,,0
5808,2020-11-21,1
5809,,0
5810,01-01-2024,1
5811,,0
5812,,0
5813,,0
5814,,0
5815,,0
5816,2023-05-23,1
5817,2023-06-22,1
5818,,0
5819,,0
5820,,0
5821,,0
5822,,0
5823,,0
5824,2021-10-06,1
5825,,0
5826,,0
5827,,0
5828,,0
5829,31-05-2022,1
5830,,0
5831,,0
5832,,0
5833,,0
5834,,0
5835,,0
5836,,0
5837,,0
5838,,0
5839,,0
5840,,0
5841,,0
5842,2021-04-03,1
5843,,0
5844,,0
5845,,0
5846,2020-10-22,1
5847,,0
5848,,0
5849,,0
5850,,1
5851,,0
5852,,0
5853,,0
5854,,0
5855,,0
5856,,0
5857,,0
5858,2024-01-13,1
5859,,0
5860,,0
5861,2023-05-04,1
5862,,0
5863,,0
5864,2024-12-06,1
5865,,0
5866,,0
5867,,0
5868,28-11-2021,1
5869,,0
5870,2023-10-21,1
5871,,0
5872,,0
5873,2020-10-11,0
5874,,0
5875,,0
5876,,0
5877,29-04-2024,1
5878,,0
5879,,0
5880,,0
5881,2020-05-18,1
5882,,0
5883,,0
5884,,0
5885,,0
5886,,0
5887,2024-02-18,1
5888,,0
5889,,0
5890,,0
5891,2024-08-29,1
5892,,0
5893,,0
5894,,0
5895,,0
5896,,0
5897,2021-01-05,1
5898,,0
5899,,0
5900,,0
5901,,0
5902,2023-05-05,1
5903,15-06-2023,1
5904,2022-12-16,1
5905,,0
5906,,0
5907,,0
5908,,0
5909,,0
5910,,0
5911,,0
5912,2020-11-26,1
5913,,0
5914,2024-05-28,1
5915,,0
5916,,0
5917,,0
5918,,0
5919,,0
5920,,1
5921,,0
5922,2023-08-16,1
5923,,1
5924,,0
5925,,0
5926,,0
5927,,0
5928,2023-02-06,1
5929,,0
5930,2020-01-12,1
5931,,0
5932,,0
5933,,0
5934,,0
5935,,0
5936,,0
5937,2021-03-05,1
5938,,0
5939,,0
5940,,0
5941,,0
5942,2021-12-28,1
5943,,0
5944,,0
5945,,0
5946,2022-11-01,1
5947,,0
5948,2021-07-12,1
5949,,0
5950,2024-04-30,1
5951,,0
5952,2023-05-03,1
5953,2024-02-25,1
5954,,0
5955,,0
5956,,0
5957,2022-04-29,1
5958,,0
5959,,0
5960,,0
5961,2023-08-09,1
5962,,0
5963,,0
5964,,0
5965,2024-06-10,1
5966,,0
5967,,0
5968,,0
5969,2024-04-03,1
5970,2021-11-29,1
5971,,0
5972,,0
5973,,0
5974,,0
5975,,0
5976,,0
5977,,0
5978,,0
5979,,0
5980,,0
5981,,0
5982,,0
5983,,0
5984,,0
5985,,0
5986,,0
5987,2021-10-26,1
5988,,0
5989,,0
5990,2021-10-13,1
5991,,0
5992,,0
5993,,0
5994,,0
5995,,0
5996,,0
5997,,0
5998,,0
5999,,0
6000,,0
6001,,0
6002,,0
6003,,0
6004,,0
6005,,0
6006,2024-12-14,1
6007,,0
6008,,0
6009,,0
6010,,0
6011,,0
6012,,0
6013,,0
6014,,0
6015,,0
6016,23-04-2023,1
6017,,0
6018,,0
6019,2024-07-07,1
6020,,0
6021,2022-01-18,1
6022,,0
6023,,0
6024,,0
6025,,0
6026,,0
6027,2023-09-25,1
6028,,0
6029,,0
6030,,0
6031,,0
6032,,0
6033,2020-04-06,1
6034,,0
6035,,0
6036,,0
6037,05-08-2020,1
6038,,0
6039,17-03-2021,1
6040,,0
6041,,0
6042,,0
6043,,0
6044,,0
6045,2024-08-04,1
6046,,0
6047,,0
6048,2023-11-01,1
6049,2023-09-15,1
6050,,0
6051,2024-01-05,1
6052,,0
6053,16-12-2023,1
6054,,0
6055,2022-03-10,1
6056,,0
6057,,0
6058,2024-08-05,1
6059,2021-08-26,1
6060,,0
6061,2023-09-15,1
6062,,0
6063,,0
6064,,0
6065,,0
6066,2023-02-10,1
6067,,0
6068,,0
6069,,0
6070,,0
6071,,0
6072,,0
6073,,0
6074,,0
6075,2020-07-16,1
6076,2023-01-20,1
6077,2021-04-07,1
6078,2024-06-13,1
6079,,0
6080,,0
6081,,0
6082,2023-01-09,1
6083,,0
6084,,0
6085,,0
6086,,0
6087,,0
6088,2024-01-12,1
6089,,0
6090,2020-03-27,1
6091,,0
6092,2021-07-08,1
6093,,0
6094,,0
6095,,0
6096,,0
6097,,0
6098,,0
6099,,0
6100,,0
6101,,0
6102,2020-08-23,1
6103,,0
6104,,0
6105,17-10-2024,1
6106,2022-03-22,1
6107,,0
6108,,0
6109,,0
6110,,0
6111,,0
6112,,0
6113,2023-12-17,1
6114,,0
6115,06-11-2020,1
6116,,0
6117,2023-01-28,1
6118,,0
6119,,0
6120,,0
6121,2024-07-18,1
6122,2024-01-18,1
6123,,0
6124,2020-01-20,1
6125,2023-02-06,1
6126,2022-07-24,1
6127,,0
6128,,0
6129,,0
6130,,0
6131,,0
6132,,0
6133,2021-08-10,1
6134,,0
6135,2023-12-26,1
6136,,0
6137,,0
6138,,0
6139,,0
6140,,0
6141,,0
6142,,0
6143,,0
6144,,0
6145,,0
6146,,0
6147,,0
6148,,0
6149,,0
6150,,0
6151,,0
6152,,0
6153,,0
6154,,0
6155,,0
6156,,0
6157,,0
6158,2023-11-13,1
6159,2021-11-03,1
6160,,0
6161,,0
6162,2024-03-15,1
6163,,0
6164,2020-10-05,1
6165,,0
6166,,0
6167,,0
6168,,0
6169,,0
6170,,0
6171,,0
6172,2024-09-27,1
6173,,0
6174,2020-05-21,1
6175,,0
6176,,0
6177,2021-07-21,1
6178,,0
6179,,0
6180,,0
6181,,0
6182,2022-08-16,1
6183,2022-02-03,1
6184,,0
6185,,0
6186,,0
6187,,0
6188,26-05-2022,1
6189,,0
6190,,0
6191,,0
6192,,0
6193,2021-04-17,1
6194,2022-07-13,1
6195,2024-06-25,1
6196,,0
6197,,0
6198,2023-09-07,1
6199,,0
6200,,0
6201,,0
6202,,0
6203,,0
6204,,0
6205,,0
6206,,0
6207,2021-11-18,1
6208,,0
6209,,0
6210,,0
6211,,0
6212,,0
6213,,0
6214,2024-06-23,1
6215,,0
6216,,1
6217,2024-10-30,1
6218,,0
6219,,0
6220,,0
6221,2024-01-05,1
6222,2024-12-16,1
6223,,0
6224,,0
6225,,0
6226,,0
6227,,0
6228,2020-10-07,1
6229,,0
6230,,0
6231,,0
6232,,0
6233,,0
6234,,0
6235,,0
6236,,0
6237,23-06-2024,1
6238,2021-02-09,1
6239,,0
6240,,0
6241,2022-12-01,1
6242,,0
6243,,0
6244,,0
6245,,0
6246,2020-12-09,1
6247,2024-03-07,1
6248,,0
6249,,0
6250,,0
6251,,0
6252,,0
6253,,0
6254,,0
6255,2022-08-22,1
6256,2023-11-28,1
6257,,0
6258,,0
6259,,0
6260,2022-05-08,1
6261,,0
6262,2020-11-21,1
6263,2020-11-11,1
6264,,0
6265,2021-01-15,1
6266,,0
6267,,0
6268,,0
6269,2021-01-18,1
6270,,0
6271,,0
6272,,0
6273,,0
6274,2022-05-15,1
6275,,0
6276,,0
6277,,0
6278,2023-08-12,1
6279,,0
6280,2021-01-22,1
6281,,0
6282,,0
6283,,0
6284,,0
6285,,0
6286,2023-07-20,1
6287,,0
6288,,0
6289,,0
6290,2021-05-22,1
6291,2023-06-04,1
6292,,0
6293,2023-09-25,1
6294,,0
6295,28-12-2022,1
6296,,0
6297,,0
6298,,0
6299,,0
6300,,0
6301,2022-03-24,1
6302,,0
6303,,0
6304,,0
6305,2022-04-18,1
6306,,0
6307,,0
6308,2020-03-20,1
6309,2022-07-29,1
6310,,0
6311,2022-04-13,1
6312,,0
6313,,0
6314,2024-09-22,1
6315,,0
6316,2022-04-13,1
6317,19-11-2022,1
6318,,0
6319,,0
6320,,0
6321,,0
6322,,0
6323,2021-08-04,1
6324,,0
6325,2022-07-24,1
6326,,0
6327,2024-08-16,1
6328,,0
6329,,0
6330,,0
6331,,0
6332,,0
6333,,0
6334,,0
6335,2023-12-10,1
6336,2023-09-24,1
6337,,0
6338,,0
6339,,0
6340,,0
6341,,0
6342,,0
6343,,0
6344,,0
6345,,0
6346,,0
6347,,0
6348,,0
6349,,0
6350,,0
6351,,0
6352,,0
6353,,0
6354,,0
6355,,0
6356,,0
6357,,0
6358,2021-07-25,1
6359,,0
6360,,0
6361,,0
6362,,0
6363,,0
6364,,0
6365,2022-12-04,1
6366,2024-11-03,1
6367,,0
6368,,0
6369,,0
6370,,0
6371,,0
6372,2022-08-27,1
6373,,0
6374,2021-12-14,1
6375,,0
6376,,0
6377,,0
6378,,0
6379,,0
6380,,0
6381,,0
6382,,0
6383,2024-08-27,1
6384,,0
6385,,0
6386,,0
6387,,0
6388,,0
6389,2024-09-13,1
6390,2021-09-22,1
6391,,0
6392,,0
6393,,0
6394,,0
6395,,0
6396,,0
6397,,0
6398,,0
6399,,0
6400,,0
6401,,0
6402,,0
6403,,0
6404,,0
6405,,0
6406,,0
6407,2023-04-01,1
6408,,0
6409,2022-05-08,1
6410,2024-02-18,1
6411,,0
6412,,0
6413,,0
6414,13-04-2024,1
6415,2023-09-17,1
6416,,0
6417,2021-10-11,1
6418,,0
6419,,0
6420,,0
6421,2023-04-22,1
6422,2021-04-19,1
6423,,0
6424,,0
6425,,0
6426,,0
6427,25-06-2020,1
6428,2021-06-19,1
6429,,0
6430,,0
6431,,0
6432,,0
6433,,0
6434,,0
6435,,0
6436,2021-06-08,1
6437,,0
6438,,0
6439,,0
6440,,0
6441,2023-07-06,1
6442,,0
6443,,0
6444,,0
6445,,0
6446,,0
6447,,0
6448,07-09-2022,1
6449,,0
6450,2024-04-24,1
6451,,0
6452,,0
6453,,0
6454,,0
6455,,0
6456,,0
6457,2023-12-22,1
6458,,0
6459,,0
6460,,0
6461,2021-10-12,1
6462,,0
6463,2023-11-09,1
6464,,0
6465,,0
6466,,0
6467,,0
6468,,0
6469,,0
6470,2020-11-06,1
6471,,0
6472,2023-08-12,1
6473,,0
6474,2020-09-03,1
6475,,0
6476,,0
6477,2021-07-08,1
6478,,0
6479,,0
6480,,0
6481,,0
6482,,0
6483,,0
6484,,0
6485,,0
6486,2021-02-25,1
6487,,0
6488,,0
6489,,0
6490,,0
6491,2020-02-26,1
6492,,0
6493,,0
6494,2024-12-27,1
6495,2024-08-20,1
6496,,0
6497,,0
6498,,0
6499,,0
6500,,0
6501,,0
6502,,0
6503,,0
6504,,0
6505,2020-01-18,1
6506,,0
6507,,0
6508,,0
6509,,0
6510,2020-10-04,1
6511,,0
6512,,0
6513,,0
6514,,0
6515,,0
6516,03-06-2022,1
6517,,0
6518,,0
6519,,0
6520,,0
6521,,0
6522,,0
6523,2021-03-23,1
6524,,0
6525,2022-01-10,1
6526,,0
6527,2022-11-18,1
6528,,0
6529,,0
6530,2021-10-16,1
6531,,0
6532,2021-01-26,1
6533,2024-08-07,1
6534,,0
6535,,0
6536,,0
6537,,0
6538,2022-04-17,1
6539,,0
6540,,0
6541,,0
6542,,0
6543,,0
6544,,0
6545,,0
6546,,0
6547,,0
6548,,0
6549,2020-09-29,1
6550,,0
6551,2021-04-19,1
6552,,0
6553,,0
6554,,0
6555,,0
6556,,0
6557,,0
6558,2024-09-04,1
6559,2020-09-13,1
6560,,0
6561,,0
6562,,0
6563,,0
6564,2022-09-27,1
6565,,0
6566,2023-04-20,1
6567,2024-09-29,1
6568,,0
6569,,0
6570,,0
6571,,0
6572,,0
6573,31-07-2024,1
6574,,0
6575,2024-09-05,1
6576,2021-02-01,1
6577,,0
6578,2021-10-16,1
6579,,0
6580,,0
6581,,0
6582,,0
6583,2024-12-11,1
6584,,0
6585,2020-11-10,1
6586,,0
6587,,0
6588,,0
6589,,0
6590,,0
6591,2020-11-02,1
6592,,0
6593,2020-11-30,1
6594,2021-04-30,1
6595,,0
6596,2024-11-21,1
6597,,0
6598,,0
6599,,0
6600,2022-06-19,1
6601,,0
6602,2021-08-15,1
6603,2024-04-01,1
6604,,0
6605,2023-10-06,1
6606,2021-01-28,1
6607,,0
6608,,0
6609,,0
6610,,0
6611,,0
6612,,0
6613,,0
6614,,0
6615,2024-04-27,1
6616,,0
6617,17-12-2022,1
6618,,0
6619,2024-09-24,1
6620,2020-06-03,1
6621,,0
6622,,0
6623,,0
6624,,0
6625,,0
6626,,0
6627,,0
6628,,0
6629,2022-01-19,1
6630,,0
6631,,0
6632,,0
6633,,0
6634,,0
6635,,0
6636,,0
6637,,0
6638,2024-11-01,1
6639,,0
6640,2020-02-27,1
6641,,0
6642,,0
6643,,0
6644,,0
6645,,0
6646,,0
6647,,0
6648,2024-06-23,1
6649,,0
6650,,0
6651,,0
6652,2022-11-09,1
6653,,0
6654,2023-08-12,1
6655,2021-03-05,1
6656,,0
6657,,0
6658,2021-04-30,1
6659,,0
6660,,0
6661,,0
6662,,0
6663,,0
6664,,0
6665,,0
6666,,0
6667,2023-07-04,1
6668,,0
6669,,0
6670,,0
6671,,0
6672,2022-08-25,1
6673,2022-10-12,1
6674,,0
6675,,0
6676,,0
6677,2021-07-06,1
6678,,0
6679,,0
6680,,0
6681,,0
6682,,0
6683,,0
6684,,0
6685,,0
6686,2022-10-24,1
6687,,0
6688,,0
6689,30-09-2022,1
6690,,0
6691,,0
6692,,0
6693,,0
6694,2020-02-19,1
6695,02-01-2024,1
6696,,0
6697,,0
6698,2021-11-08,1
6699,,0
6700,,0
6701,,0
6702,,0
6703,,0
6704,,0
6705,,0
6706,03-12-2023,1
6707,,0
6708,,0
6709,04-01-2022,1
6710,,0
6711,2020-02-03,1
6712,,0
6713,,0
6714,,0
6715,,0
6716,,0
6717,2021-10-07,1
6718,,0
6719,04-03-2023,1
6720,,0
6721,,0
6722,2024-10-15,1
6723,,0
6724,2023-04-17,1
6725,,0
6726,,0
6727,,0
6728,01-06-2022,1
6729,2023-11-26,1
6730,2024-07-27,1
6731,,0
6732,2022-01-31,1
6733,,0
6734,,0
6735,,0
6736,2020-11-22,1
6737,,0
6738,,0
6739,2022-03-26,1
6740,17-05-2020,1
6741,,0
6742,2022-06-13,0
6743,,0
6744,11-01-2024,1
6745,,0
6746,,0
6747,,0
6748,,0
6749,,0
6750,,0
6751,,0
6752,,0
6753,,0
6754,,0
6755,2022-05-05,1
6756,2022-09-02,1
6757,,0
6758,,0
6759,,0
6760,,0
6761,,0
6762,,0
6763,,0
6764,2023-11-27,1
6765,,0
6766,,0
6767,,0
6768,,0
6769,,0
6770,,0
6771,04-08-2024,1
6772,2020-05-14,1
6773,,0
6774,,0
6775,,0
6776,,0
6777,,0
6778,,0
6779,,0
6780,2021-04-18,1
6781,,0
6782,,0
6783,,0
6784,,0
6785,,0
6786,22-11-2020,1
6787,,0
6788,2020-09-12,0
6789,2023-08-03,1
6790,,0
6791,,0
6792,,0
6793,,0
6794,,0
6795,,0
6796,,0
6797,,0
6798,,0
6799,,0
6800,,0
6801,2024-10-26,1
6802,,0
6803,,0
6804,,0
6805,,0
6806,,0
6807,,0
6808,,0
6809,,0
6810,,0
6811,2020-02-23,1
6812,,0
6813,,0
6814,2021-07-06,1
6815,,0
6816,,0
6817,,0
6818,2021-03-05,1
6819,2021-10-28,1
6820,,0
6821,07-01-2023,1
6822,,0
6823,,0
6824,,0
6825,,0
6826,,0
6827,2020-10-24,1
6828,2021-09-16,1
6829,2021-05-28,1
6830,,0
6831,,0
6832,,0
6833,2021-02-12,1
6834,,0
6835,,0
6836,,0
6837,2020-05-15,1
6838,,0
6839,,0
6840,,0
6841,,0
6842,,0
6843,,0
6844,2024-04-19,1
6845,,0
6846,07-04-2020,1
6847,2023-02-27,1
6848,,0
6849,2020-06-18,1
6850,,0
6851,,0
6852,,0
6853,2023-09-21,1
6854,,0
6855,,0
6856,,0
6857,2022-08-27,1
6858,,0
6859,2020-06-10,1
6860,,0
6861,2023-11-14,1
6862,,0
6863,,0
6864,04-09-2023,1
6865,,0
6866,2024-04-14,1
6867,,0
6868,,0
6869,,0
6870,,0
6871,,0
6872,,0
6873,,0
6874,2024-12-13,1
6875,2022-09-14,1
6876,,0
6877,,0
6878,2023-08-04,1
6879,,0
6880,,0
6881,,0
6882,,0
6883,02-11-2024,1
6884,,0
6885,,0
6886,,0
6887,18-09-2021,1
6888,,0
6889,,0
6890,,0
6891,,0
6892,,0
6893,2021-11-05,1
6894,,0
6895,,0
6896,,0
6897,,0
6898,,0
6899,,0
6900,,0
6901,,0
6902,,0
6903,,0
6904,2022-07-31,1
6905,,0
6906,,0
6907,2022-03-13,1
6908,,0
6909,,0
6910,2022-01-07,1
6911,,0
6912,,0
6913,29-08-2021,1
6914,2021-08-06,1
6915,,0
6916,,0
6917,,0
6918,,0
6919,,0
6920,,0
6921,,0
6922,,0
6923,,0
6924,,0
6925,,0
6926,,0
6927,08-11-2023,1
6928,,0
6929,,0
6930,,0
6931,,0
6932,08-01-2020,1
6933,2024-09-02,1
6934,,0
6935,,0
6936,,0
6937,,0
6938,2024-04-04,1
6939,,0
6940,,0
6941,2020-05-13,1
6942,23-07-2024,1
6943,01-03-2024,1
6944,,0
6945,,0
6946,,0
6947,,0
6948,,0
6949,,0
6950,,0
6951,,0
6952,,0
6953,23-04-2022,1
6954,,0
6955,,0
6956,,0
6957,17-11-2022,1
6958,,0
6959,,0
6960,,0
6961,,0
6962,2021-11-27,1
6963,,0
6964,,0
6965,13-09-2024,1
6966,,0
6967,,0
6968,,0
6969,,0
6970,,0
6971,,0
6972,,0
6973,2024-06-13,1
6974,,0
6975,,0
6976,,0
6977,,0
6978,2021-06-13,1
6979,,0
6980,,0
6981,,0
6982,,0
6983,,0
6984,,0
6985,,0
6986,2023-09-28,1
6987,,0
6988,2024-11-23,1
6989,,0
6990,,0
6991,,0
6992,,0
6993,2024-03-15,1
6994,,0
6995,,0
6996,,0
6997,,0
6998,18-03-2020,1
6999,,0
7000,2021-09-12,0
7001,,0
7002,,0
7003,,0
7004,,0
7005,,0
7006,30-09-2020,1
7007,,0
7008,,0
7009,,0
7010,2022-08-14,1
7011,2024-03-02,1
7012,,0
7013,,0
7014,,0
7015,2022-03-15,1
7016,,0
7017,,0
7018,,0
7019,,0
7020,,0
7021,2020-01-18,1
7022,,0
7023,,0
7024,2020-03-29,1
7025,,0
7026,2023-08-29,1
7027,,0
7028,,0
7029,,0
7030,,0
7031,,0
7032,,0
7033,,0
7034,2022-09-12,1
7035,,0
7036,2024-04-29,1
7037,,0
7038,,0
7039,,0
7040,,0
7041,18-09-2024,1
7042,2023-04-02,1
7043,,0
7044,,0
7045,2023-12-27,1
7046,,0
7047,2023-12-30,1
7048,,0
7049,2020-10-02,1
7050,2023-05-25,1
7051,,0
7052,,0
7053,,0
7054,,0
7055,2023-01-12,1
7056,,0
7057,,0
7058,2020-02-13,1
7059,,0
7060,2022-02-19,1
7061,,0
7062,,0
7063,,0
7064,,0
7065,,0
7066,,0
7067,01-06-2021,1
7068,10-10-2023,1
7069,2024-12-29,1
7070,,0
7071,,0
7072,,0
7073,,0
7074,2023-06-18,1
7075,,0
7076,,0
7077,,0
7078,2023-05-03,1
7079,2024-09-20,1
7080,,0
7081,04-07-2023,1
7082,,0
7083,2024-03-03,1
7084,,0
7085,,0
7086,,0
7087,,0
7088,2023-09-25,1
7089,,0
7090,2021-01-19,1
7091,2020-05-13,0
7092,,0
7093,,0
7094,,0
7095,,0
7096,,0
7097,,0
7098,,0
7099,,0
7100,2023-05-08,1
7101,,0
7102,,0
7103,,0
7104,,0
7105,,0
7106,,0
7107,,0
7108,,0
7109,,0
7110,,0
7111,,0
7112,,0
7113,2021-06-20,1
7114,2021-04-11,1
7115,,0
7116,,0
7117,,0
7118,,0
7119,,0
7120,,0
7121,,0
7122,,0
7123,,0
7124,2023-05-15,1
7125,,0
7126,2024-11-15,1
7127,,0
7128,,0
7129,2021-03-19,1
7130,2022-02-03,1
7131,2023-11-29,1
7132,,0
7133,,0
7134,,0
7135,,0
7136,,0
7137,,0
7138,2023-09-09,1
7139,,0
7140,,0
7141,,0
7142,2022-11-26,1
7143,,0
7144,,0
7145,,0
7146,,0
7147,2020-11-30,1
7148,2024-07-31,1
7149,,0
7150,2021-06-02,1
7151,,0
7152,,0
7153,,0
7154,,0
7155,14-05-2023,1
7156,,0
7157,,0
7158,2022-06-17,1
7159,2023-06-21,1
7160,,0
7161,,0
7162,,0
7163,,0
7164,,0
7165,,0
7166,,0
7167,,0
7168,2024-02-09,1
7169,2020-11-19,1
7170,,0
7171,,0
7172,,0
7173,,0
7174,,0
7175,2023-01-05,1
7176,,0
7177,,0
7178,,0
7179,,0
7180,,0
7181,2024-07-31,1
7182,,0
7183,,0
7184,,0
7185,2021-01-15,1
7186,,0
7187,,0
7188,,0
7189,02-07-2023,1
7190,,0
7191,11-10-2024,1
7192,2023-05-10,1
7193,,0
7194,,0
7195,,0
7196,,0
7197,,0
7198,,0
7199,,0
7200,,0
7201,,0
7202,,0
7203,,0
7204,12-08-2023,1
7205,,0
7206,,0
7207,,0
7208,,0
7209,25-09-2022,1
7210,,0
7211,,0
7212,,0
7213,02-03-2024,1
7214,,0
7215,,0
7216,,0
7217,31-05-2021,1
7218,,0
7219,,0
7220,,0
7221,13-08-2021,1
7222,2023-01-27,1
7223,,0
7224,,0
7225,,0
7226,,0
7227,,0
7228,,0
7229,,0
7230,,0
7231,22-08-2022,1
7232,,0
7233,,0
7234,,0
7235,,0
7236,2023-09-23,1
7237,,0
7238,2024-05-20,0
7239,07-01-2022,1
7240,,0
7241,2021-08-18,1
7242,,0
7243,,0
7244,,0
7245,,0
7246,2024-07-06,1
7247,,0
7248,,0
7249,,0
7250,2024-01-20,1
7251,,0
7252,,0
7253,2023-06-07,1
7254,24-09-2020,1
7255,,0
7256,,0
7257,,0
7258,,0
7259,,0
7260,,0
7261,,0
7262,19-11-2021,1
7263,,0
7264,20-08-2021,1
7265,,0
7266,,0
7267,,0
7268,,0
7269,,0
7270,08-04-2024,1
7271,,0
7272,,0
7273,,0
7274,2020-12-25,1
7275,,0
